6301, 3.1306122448979585
6301.0162601626025, 3.155102040816326
6301.027100271003, 3.1673469387755095
6301.043360433605, 3.2040816326530606
6301.054200542006, 3.2285714285714278
6301.065040650407, 3.265306122448979
6301.075880758808, 3.2897959183673464
6301.09214092141, 3.3142857142857136
6301.1029810298105, 3.3387755102040813
6301.113821138212, 3.375510204081632
6301.119241192412, 3.4122448979591833
6301.130081300814, 3.448979591836734
6301.135501355014, 3.4734693877551015
6301.146341463415, 3.522448979591836
6301.151761517615, 3.5469387755102035
6301.162601626017, 3.5591836734693874
6301.173441734418, 3.5469387755102035
6301.184281842819, 3.5346938775510197
6301.19512195122, 3.4979591836734687
6301.20054200542, 3.448979591836734
6301.211382113822, 3.3877551020408156
6301.216802168022, 3.3510204081632646
6301.2276422764235, 3.3265306122448974
6301.249322493225, 3.277551020408163
6301.276422764228, 3.2285714285714278
6301.287262872629, 3.1795918367346934
6301.29810298103, 3.1428571428571423
6301.3089430894315, 3.0938775510204075
6301.319783197832, 2.9959183673469383
6301.325203252033, 2.93469387755102
6301.330623306233, 2.8734693877551014
6301.341463414635, 2.787755102040816
6301.3523035230355, 2.7142857142857135
6301.363143631437, 2.640816326530612
6301.373983739838, 2.591836734693877
6301.379403794039, 2.5428571428571423
6301.39566395664, 2.432653061224489
6301.39024390244, 2.481632653061224
6301.40108401084, 2.395918367346938
6301.406504065041, 2.346938775510204
6301.406504065041, 2.297959183673469
6301.411924119242, 2.2367346938775503
6301.417344173442, 2.151020408163265
6301.422764227643, 2.10204081632653
6301.428184281844, 2.0285714285714285
6301.433604336044, 1.955102040816326
6301.439024390244, 1.8816326530612244
6301.444444444445, 1.808163265306122
6301.449864498645, 1.759183673469387
6301.455284552846, 1.6857142857142855
6301.460704607047, 1.612244897959183
6301.471544715448, 1.5387755102040819
6301.4769647696485, 1.465306122448979
6301.482384823848, 1.4163265306122446
6301.487804878049, 1.3795918367346935
6301.49322493225, 1.3428571428571425
6301.504065040651, 1.3183673469387749
6301.5203252032525, 1.3428571428571425
6301.525745257453, 1.3795918367346935
6301.536585365854, 1.4163265306122446
6301.542005420055, 1.4530612244897956
6301.547425474255, 1.50204081632653
6301.552845528456, 1.5265306122448976
6301.5582655826565, 1.5632653061224486
6301.5636856368565, 1.6367346938775507
6301.574525745258, 1.6979591836734693
6301.579945799458, 1.759183673469387
6301.59078590786, 1.8326530612244896
6301.59620596206, 1.918367346938775
6301.6016260162605, 1.955102040816326
6301.607046070461, 1.9795918367346936
6301.612466124661, 2.0285714285714285
6301.617886178862, 2.0653061224489795
6301.623306233063, 2.10204081632653
6301.634146341464, 2.138775510204081
6301.6449864498645, 2.1632653061224487
6301.650406504065, 2.1999999999999997
6301.655826558266, 2.2367346938775503
6301.661246612466, 2.2734693877551018
6301.672086720868, 2.310204081632653
6301.677506775068, 2.346938775510204
6301.688346883469, 2.3714285714285714
6301.69918699187, 2.395918367346938
6301.715447154472, 2.432653061224489
6301.7262872628735, 2.4693877551020402
6301.737127371274, 2.493877551020408
6301.753387533876, 2.5183673469387755
6301.7696476964775, 2.5183673469387755
6301.785907859079, 2.5183673469387755
6301.802168021681, 2.530612244897959
6301.8130081300815, 2.5673469387755095
6301.818428184282, 2.591836734693877
6301.829268292683, 2.628571428571428
6301.845528455285, 2.6530612244897958
6301.856368563686, 2.677551020408163
6301.872628726288, 2.7020408163265297
6301.883468834689, 2.7265306122448973
6301.89972899729, 2.7632653061224484
6301.910569105691, 2.775510204081632
6301.926829268293, 2.775510204081632
6301.943089430894, 2.7510204081632645
6301.953929539296, 2.7142857142857135
6301.959349593496, 2.677551020408163
6301.964769647697, 2.640816326530612
6301.970189701898, 2.6163265306122443
6301.975609756098, 2.5673469387755095
6301.975609756098, 2.530612244897959
6301.981029810298, 2.493877551020408
6301.986449864499, 2.457142857142857
6301.986449864499, 2.4204081632653054
6301.991869918699, 2.3714285714285714
6301.9972899729, 2.33469387755102
6301.9972899729, 2.297959183673469
6302.002710027101, 2.248979591836734
6302.013550135502, 2.2367346938775503
6302.0189701897025, 2.2734693877551018
6302.024390243903, 2.310204081632653
6302.024390243903, 2.346938775510204
6302.029810298103, 2.395918367346938
